;Title;Keywords;url
0;സന്ദേശങ്ങള്‍ ഡിലീറ്റ് ചെയ്യാനുള്ള സമയപരിധി രണ്ടര ദിവസമാക്കാന്‍ വാട്ട്സ്ആപ്പ്;ദവസമകകന,വടടസആപപ,ഡലററ,രണടര,ചയയനളള,സനദശങങള,സമയപരധ;https://malayalam.indianexpress.com/tech/whatsapp-update-soon-on-message-delete-option-612782/
0;"രാജ്യത്ത് 1.72 ലക്ഷം പേര്‍ക്ക് കോവിഡ്, 1,008 മരണം; രോഗവ്യാപനത്തില്‍ വര്‍ധന";മരണ,കവഡ,രഗവയപനതതല,1008,രജയതത,പരകക,വരധന,172,ലകഷ;https://malayalam.indianexpress.com/news/india-reports-1-72-lakh-covid-cases-and-1008-deaths-612771/
0;UAE Defence intercepts Houthi missile attack Feb 03;attack,missile,defence,uae,03,houthi,feb,intercepts;https://malayalam.indianexpress.com/overseas/uae-defence-intercepts-houthi-missile-attack-feb-03-612762/
0;വധഗൂഢാലോചനക്കേസ്: ദിലീപിന്റെ മുന്‍കൂര്‍ ജാമ്യാപേക്ഷ ഇന്ന് ഹൈക്കോടതിയില്‍;വധഗഢലചനകകസ,ഇനന,മനകര,ഹകകടതയല,ജമയപകഷ,ദലപനറ;https://malayalam.indianexpress.com/kerala-news/actress-attack-case-dileep-bail-kerala-high-court-crime-branch-612737/
0;Kerala Lottery Karunya Plus KN-406 Result: കാരുണ്യ പ്ലസ് KN-406 ഭാഗ്യക്കുറിയുടെ നറുക്കെടുപ്പ് ഇന്ന്;നറകകടപപ,lottery,ഭഗയകകറയട,ഇനന,kn406,plus,പലസ,കരണയ,kerala,result;https://malayalam.indianexpress.com/kerala-news/kerala-lottery-karunya-plus-kn-406-result-612819/
0;"സിൽവർ ലൈൻ: ഡിപിആര്‍ ദുര്‍ബലമല്ലെന്ന് കെ.എൻ ബാലഗോപാൽ; അബദ്ധ പഞ്ചാംഗമാണെന്ന് വി.ഡി സതീശൻ";സതശൻ,ദരബലമലലനന,ഡപആര,വഡ,ബലഗപൽ,പഞചഗമണനന,അബദധ,സൽവർ,ലൻ,കഎൻ;https://malayalam.indianexpress.com/kerala-news/silver-line-project-railway-ministry-kn-balagopal-vd-satheesan-612651/
0;"52,199 പേര്‍ക്ക് കോവിഡ് സ്ഥിരീകരിച്ചു; 41,715 പേർക്ക് രോഗമുക്തി";രഗമകത,പർകക,പരകക,52199,41715,സഥരകരചച,കവഡ;https://malayalam.indianexpress.com/kerala-news/kerala-covid-latest-on-cases-and-death-toll-feb-02-612580/
0;"38 പേജിൽ നിന്ന് 900 പേജിലേക്ക്, ഇപ്പോൾ 413 പേജിലേക്ക്; സാമ്പത്തിക സർവേയുടെ ചരിത്രം";ഇപപൾ,നനന,പജൽ,900,ചരതര,38,പജലകക,413,സർവയട,സമപതതക;https://malayalam.indianexpress.com/explained/economic-survey-volume-pages-budget-nirmala-sitharaman-611626/
0;"‘മെച്ചപ്പെട്ടിട്ടുണ്ട്… യഥാർത്ഥത്തിൽ അല്ല’; അഭിനയക്കളരിയിൽ പങ്കെടുത്ത് മാളവിക ജയറാം";അലല,മളവക,യഥർതഥതതൽ,മചചപപടടടടണട,പങകടതത,അഭനയകകളരയൽ,ജയറ;https://malayalam.indianexpress.com/entertainment/malavika-jayaram-attend-theatre-workshop-in-pondicherry-612870/
0;"കാന്തനോട് ചെന്ന് മെല്ലെ; സ്വാതി പദത്തിന് ചുവടുവച്ച് ശോഭന";മലല,സവത,ചവടവചച,കനതനട,ചനന,പദതതന,ശഭന;https://malayalam.indianexpress.com/entertainment/shobana-shares-new-dance-video-on-instagram-612644/
0;"മാരി മുതൽ ഷേർളി വരെ; പ്രിയകഥാപാത്രങ്ങളുടെ വീഡിയോയുമായി പാർവതി തിരുവോത്ത്";മര,പരയകഥപതരങങളട,പർവത,വര,ഷർള,മതൽ,വഡയയമയ,തരവതത;https://malayalam.indianexpress.com/entertainment/parvathy-thiruvothu-with-her-favorite-characters-instagram-video-612621/
0;"ഓർമകളിൽ നിറചിരിയുമായി കൊച്ചിൻ ഹനീഫ; വീഡിയോ";ഓർമകളൽ,വഡയ,ഹനഫ,നറചരയമയ,കചചൻ;https://malayalam.indianexpress.com/entertainment/cochin-haneefa-death-anniversary-throwback-video-612521/
0;"ഐശ്വര്യ രജനീകാന്തിന് കോവിഡ്; 2022 ഇനി എന്തൊക്കെയാണ് കരുതി വച്ചിരിക്കുന്നതെന്ന് താരം";എനതകകയണ,കരത,വചചരകകനനതനന,ഐശവരയ,2022,രജനകനതന,ഇന,തര,കവഡ;https://malayalam.indianexpress.com/entertainment/aishwaryaa-rajinikanth-hospitalised-after-testing-positive-for-covid-19-612499/
0;ബീസ്റ്റ് മുതൽ കെജിഎഫ്-2 വരെ: വമ്പൻ സൗത്തിന്ത്യൻ സിനിമകളുടെ റിലീസ് തീയതികൾ ഇവയാണ്;റലസ,തയതകൾ,വര,സതതനതയൻ,വമപൻ,ബസററ,കജഎഫ2,മതൽ,സനമകളട,ഇവയണ;https://malayalam.indianexpress.com/entertainment/valimai-bheemla-nayak-rrr-beast-kgf-2-release-dates-of-all-major-south-indian-films/
0;ചോദ്യപേപ്പറിലും മിന്നൽ മുരളി, ഉത്തരമെഴുതിയാൽ കിട്ടും 50 മാർക്ക്;കടട,ഉതതരമഴതയൽ,50,മർകക,ചദയപപപറല,മനനൽ,മരള;https://malayalam.indianexpress.com/entertainment/director-basil-joseph-shares-question-paper-with-minnal-murali-questions-612098/
0;"ആരാധകന്റെ വിവാഹത്തിന് നേരിട്ടെത്തി ആശംസ നേർന്ന് ആസിഫ് അലി; വീഡിയോ";വവഹതതന,വഡയ,ആശസ,അല,നരടടതത,നർനന,ആസഫ,ആരധകനറ;https://malayalam.indianexpress.com/entertainment/asif-ali-attend-fan-boy-wedding-612055/
0;"ഞാനും എന്റെ ബജാജ് സണ്ണിയും; ത്രോബാക്ക് ചിത്രവുമായി ദിവ്യ ഉണ്ണി";ഞന,ഉണണ,തരബകക,എനറ,ചതരവമയ,ബജജ,ദവയ,സണണയ;https://malayalam.indianexpress.com/entertainment/divya-uuni-shares-throwback-tuesday-photo-611987/
0;"പ്ലാവ്, തണല്‍; ഒരോര്‍മ്മ";തണല,പലവ,ഒരരമമ;https://malayalam.indianexpress.com/literature/arun-t-vijayan-poem-plaavu-thanal-ororma-595804/
0;K A Beena story for children, childrens literature, kids stories;k,childrens,children,kids,literature,beena;https://malayalam.indianexpress.com/children/k-a-beena-story-for-children-mazhanattile-nattucha-595830/
0;Biju Daniel short story-Danish Gambit;short,gambit,biju,daniel,storydanish;https://malayalam.indianexpress.com/literature/biju-daniel-short-story-danish-gambit-563082/
0;തിഹാറില്‍നിന്ന് ഒരു ജയില്‍ ഡയറി;ജയല,തഹറലനനന,ഒര,ഡയറ;https://malayalam.indianexpress.com/opinion/covid19-a-prison-diary-from-tihar-609450/
0;ഭരണഘടനയിൽ വിശ്വസിച്ച സ്ത്രീയോട് കേരളം ചെയ്യുന്ന ക്രൂരതകൾ;സതരയട,വശവസചച,ചയയനന,കരരതകൾ,ഭരണഘടനയൽ,കരള;https://malayalam.indianexpress.com/opinion/continuing-attacks-on-bindu-ammini-who-entered-sabarimala-601927/
0;കേരളം തിരഞ്ഞെടുപ്പ് രാഷ്ട്രീയജാതകം തിരുത്തിക്കുറിച്ച 2021;തരഞഞടപപ,രഷടരയജതക,2021,തരതതകകറചച,കരള;https://malayalam.indianexpress.com/opinion/2021-assembly-elections-that-change-the-keralas-political-landscape-599626/
0;ഈ ശ്രിലങ്കന്‍ താരത്തിനായി ലേലത്തില്‍ പണമൊഴുക്കാം: മുന്‍ ഇന്ത്യന്‍ താരം;ഈ,ഇനതയന,മന,തരതതനയ,പണമഴകക,തര,ലലതതല,ശരലങകന;https://malayalam.indianexpress.com/sports/ipl-mega-auction-2022-former-player-names-top-foreign-picks-612863/
0;"ഇഞ്ചുറി ടൈമിൽ ഗോൾ; ചെന്നൈയിനെ സമനിലയിൽ തളച്ച് ഈസ്റ്റ് ബംഗാൾ";ബഗൾ,ചനനയന,ഈസററ,തളചച,സമനലയൽ,ഇഞചറ,ടമൽ,ഗൾ;https://malayalam.indianexpress.com/sports/isl-2021-22-chennaiyin-fc-vs-sc-east-bengal-result-goals-highlights-612672/
0;ഗേറ്റ് 2022 മാറ്റിവയ്ക്കണമെന്ന ഹര്‍ജി സുപ്രീം കോടതി തള്ളി;സപര,ഗററ,തളള,കടത,2022,ഹരജ,മററവയകകണമനന;https://malayalam.indianexpress.com/education/sc-dismissed-plea-to-postpone-gate-2022-612873/
0;"പ്രായം വെറും നമ്പർ, മമ്മിയേ പൊളിച്ചു കേട്ടാ; അമ്മായിഅമ്മയുടെ ഡാൻസ് വീഡിയോയുമായി മുക്ത";ഡൻസ,കടട,അമമയഅമമയട,വറ,പരയ,പളചച,മമമയ,വഡയയമയ,നമപർ,മകത;https://malayalam.indianexpress.com/television/muktha-shares-mother-in-law-s-dance-video-612839/
0;"വാണിജ്യ, വ്യവസായ രംഗത്ത് കൈകോർക്കും; അബുദാബി ചേംബറിന്റെ ഉന്നത തല സംഘം കേരളത്തിലേക്ക്";വണജയ,ഉനനത,അബദബ,രഗതത,സഘ,ചബറനറ,കകർകക,വയവസയ,കരളതതലകക,തല;https://malayalam.indianexpress.com/overseas/cm-pinaryi-vijayan-uae-visit-abu-dhabi-industry-leaders-to-visit-kerala-to-explore-business-opportunities-612676/
